-0.0148649 	307.37 	100000
-0.0145646 	307.361 	100000
-0.0142643 	307.352 	100000
-0.013964 	307.343 	100000
-0.0136637 	307.334 	100000
-0.0130631 	307.316 	100000
-0.0127628 	307.307 	100000
-0.0124625 	307.298 	100000
-0.0121622 	307.289 	100000
-0.0118619 	307.28 	100000
-0.0112613 	307.262 	100000
-0.010961 	307.225 	100000
-0.0106607 	307.188 	100000
-0.0103604 	307.15 	100000
-0.0100601 	307.112 	100000
-0.00975976 	307.075 	100000
-0.00945946 	307.037 	100000
-0.00915916 	306.999 	100000
-0.00885886 	306.961 	100000
-0.00855856 	306.924 	100000
-0.00825826 	306.886 	100000
-0.00795796 	306.848 	100000
-0.00765766 	306.811 	100000
-0.00735736 	306.753 	100000
-0.00705706 	306.674 	100000
-0.00675676 	306.594 	100000
-0.00645646 	306.514 	100000
-0.00615616 	306.435 	100000
-0.00585586 	306.355 	100000
-0.00555556 	306.276 	100000
-0.00525526 	306.196 	100000
-0.00465465 	306.037 	100000
-0.00435435 	305.957 	100000
-0.00405405 	305.878 	100000
-0.00375375 	305.798 	100000
-0.00345345 	305.706 	100000
-0.00315315 	305.614 	100000
-0.00285285 	305.521 	100000
-0.00255255 	305.429 	100000
-0.00225225 	305.337 	100000
-0.00195195 	305.244 	100000
-0.00165165 	305.152 	100000
-0.00105105 	304.968 	100000
-0.000750751 	304.875 	100000
-0.00045045 	304.783 	100000
-0.00015015 	304.691 	100000
0.00015015 	304.637 	100000
0.00045045 	304.622 	100000
0.000750751 	304.608 	100000
0.00105105 	304.593 	100000
0.00135135 	304.578 	100000
0.00165165 	304.564 	100000
0.00195195 	304.549 	100000
0.00225225 	304.534 	100000
0.00255255 	304.52 	100000
0.00285285 	304.505 	100000
0.00315315 	304.49 	100000
0.00345345 	304.476 	100000
0.00375375 	304.462 	100000
0.00405405 	304.558 	100000
0.00435435 	304.653 	100000
0.00465465 	304.749 	100000
0.00495495 	304.844 	100000
0.00525526 	304.939 	100000
0.00555556 	305.035 	100000
0.00585586 	305.13 	100000
0.00615616 	305.226 	100000
0.00645646 	305.321 	100000
0.00675676 	305.417 	100000
0.00705706 	305.512 	100000
0.00735736 	305.608 	100000
0.00765766 	305.714 	100000
0.00795796 	305.83 	100000
0.00825826 	305.946 	100000
0.00855856 	306.062 	100000
0.00885886 	306.178 	100000
0.00915916 	306.293 	100000
0.00945946 	306.409 	100000
0.00975976 	306.525 	100000
0.0100601 	306.641 	100000
0.0103604 	306.757 	100000
0.0106607 	306.873 	100000
0.010961 	306.989 	100000
0.0112613 	307.102 	100000
0.0115616 	307.149 	100000
0.0118619 	307.197 	100000
0.0121622 	307.244 	100000
0.0124625 	307.291 	100000
0.0127628 	307.338 	100000
0.0130631 	307.385 	100000
0.0133634 	307.432 	100000
0.0136637 	307.479 	100000
0.013964 	307.526 	100000
0.0142643 	307.574 	100000
0.0145646 	307.621 	100000
0.0148649 	307.668 	100000
