-0.0148649 	300.003 	100000
-0.0145646 	300.003 	100000
-0.0142643 	300.003 	100000
-0.013964 	300.003 	100000
-0.0136637 	300.003 	100000
-0.0130631 	300.003 	100000
-0.0127628 	300.003 	100000
-0.0124625 	300.003 	100000
-0.0121622 	300.003 	100000
-0.0118619 	300.003 	100000
-0.0112613 	300.003 	100000
-0.010961 	300.003 	100000
-0.0106607 	300.003 	100000
-0.0103604 	300.003 	100000
-0.0100601 	300.003 	100000
-0.00975976 	300.003 	100000
-0.00945946 	300.003 	100000
-0.00915916 	300.003 	100000
-0.00885886 	300.003 	100000
-0.00855856 	300.003 	100000
-0.00825826 	300.003 	100000
-0.00795796 	300.003 	100000
-0.00765766 	300.003 	100000
-0.00735736 	300.002 	100000
-0.00705706 	300.002 	100000
-0.00675676 	300.002 	100000
-0.00645646 	300.002 	100000
-0.00615616 	300.002 	100000
-0.00585586 	300.002 	100000
-0.00555556 	300.001 	100000
-0.00525526 	300.001 	100000
-0.00465465 	300.001 	100000
-0.00435435 	300.001 	100000
-0.00405405 	300.001 	100000
-0.00375375 	300.001 	100000
-0.00345345 	300 	100000
-0.00315315 	300 	100000
-0.00285285 	300 	100000
-0.00255255 	300 	100000
-0.00225225 	300 	100000
-0.00195195 	300 	100000
-0.00165165 	300 	100000
-0.00105105 	300 	100000
-0.000750751 	300 	100000
-0.00045045 	300 	100000
-0.00015015 	300 	100000
0.00015015 	300 	100000
0.00045045 	300 	100000
0.000750751 	300 	100000
0.00105105 	300 	100000
0.00135135 	300 	100000
0.00165165 	300 	100000
0.00195195 	300 	100000
0.00225225 	300 	100000
0.00255255 	300 	100000
0.00285285 	300 	100000
0.00315315 	300 	100000
0.00345345 	300 	100000
0.00375375 	300 	100000
0.00405405 	300 	100000
0.00435435 	300 	100000
0.00465465 	300 	100000
0.00495495 	300 	100000
0.00525526 	300 	100000
0.00555556 	300 	100000
0.00585586 	300 	100000
0.00615616 	300 	100000
0.00645646 	300 	100000
0.00675676 	300 	100000
0.00705706 	300 	100000
0.00735736 	300 	100000
0.00765766 	300 	100000
0.00795796 	300 	100000
0.00825826 	300 	100000
0.00855856 	300 	100000
0.00885886 	300 	100000
0.00915916 	300 	100000
0.00945946 	300 	100000
0.00975976 	300 	100000
0.0100601 	300 	100000
0.0103604 	300 	100000
0.0106607 	300 	100000
0.010961 	300 	100000
0.0112613 	300 	100000
0.0115616 	300 	100000
0.0118619 	300 	100000
0.0121622 	300 	100000
0.0124625 	300 	100000
0.0127628 	300 	100000
0.0130631 	300 	100000
0.0133634 	300 	100000
0.0136637 	300 	100000
0.013964 	300 	100000
0.0142643 	300 	100000
0.0145646 	300 	100000
0.0148649 	300 	100000
