-0.0148649 	0.581929 	-0.000512819 	0
-0.0145646 	0.587239 	-0.00165242 	0
-0.0142643 	0.59255 	-0.00279202 	0
-0.013964 	0.59786 	-0.00393162 	0
-0.0136637 	0.603171 	-0.00507121 	0
-0.0130631 	0.613792 	-0.00735041 	0
-0.0127628 	0.619102 	-0.00849001 	0
-0.0124625 	0.624413 	-0.00962961 	0
-0.0121622 	0.629723 	-0.0107692 	0
-0.0118619 	0.635034 	-0.0119088 	0
-0.0112613 	0.645655 	-0.014188 	0
-0.010961 	0.659138 	-0.0150013 	0
-0.0106607 	0.67294 	-0.015802 	0
-0.0103604 	0.686741 	-0.0166026 	0
-0.0100601 	0.700543 	-0.0174032 	0
-0.00975976 	0.714344 	-0.0182039 	0
-0.00945946 	0.728146 	-0.0190045 	0
-0.00915916 	0.741947 	-0.0198051 	0
-0.00885886 	0.755749 	-0.0206058 	0
-0.00855856 	0.76955 	-0.0214064 	0
-0.00825826 	0.783352 	-0.022207 	0
-0.00795796 	0.797154 	-0.0230076 	0
-0.00765766 	0.810955 	-0.0238083 	0
-0.00735736 	0.826887 	-0.0243211 	0
-0.00705706 	0.845173 	-0.0245158 	0
-0.00675676 	0.86346 	-0.0247104 	0
-0.00645646 	0.881746 	-0.0249051 	0
-0.00615616 	0.900032 	-0.0250998 	0
-0.00585586 	0.918319 	-0.0252945 	0
-0.00555556 	0.936605 	-0.0254892 	0
-0.00525526 	0.954891 	-0.0256839 	0
-0.00465465 	0.991464 	-0.0260732 	0
-0.00435435 	1.00975 	-0.0262679 	0
-0.00405405 	1.02804 	-0.0264626 	0
-0.00375375 	1.04632 	-0.0266573 	0
-0.00345345 	1.06407 	-0.0262436 	0
-0.00315315 	1.08182 	-0.0258223 	0
-0.00285285 	1.09956 	-0.0254009 	0
-0.00255255 	1.1173 	-0.0249795 	0
-0.00225225 	1.13505 	-0.0245582 	0
-0.00195195 	1.15279 	-0.0241368 	0
-0.00165165 	1.17053 	-0.0237155 	0
-0.00105105 	1.20602 	-0.0228728 	0
-0.000750751 	1.22376 	-0.0224514 	0
-0.00045045 	1.24151 	-0.02203 	0
-0.00015015 	1.25925 	-0.0216087 	0
0.00015015 	1.27093 	-0.0210555 	0
0.00045045 	1.27654 	-0.0203706 	0
0.000750751 	1.28215 	-0.0196857 	0
0.00105105 	1.28776 	-0.0190008 	0
0.00135135 	1.29337 	-0.0183159 	0
0.00165165 	1.29898 	-0.017631 	0
0.00195195 	1.3046 	-0.0169461 	0
0.00225225 	1.31021 	-0.0162612 	0
0.00255255 	1.31582 	-0.0155763 	0
0.00285285 	1.32143 	-0.0148914 	0
0.00315315 	1.32704 	-0.0142065 	0
0.00345345 	1.33265 	-0.0135216 	0
0.00375375 	1.33804 	-0.0128379 	0
0.00405405 	1.32599 	-0.0122472 	0
0.00435435 	1.31394 	-0.0116564 	0
0.00465465 	1.30189 	-0.0110657 	0
0.00495495 	1.28984 	-0.010475 	0
0.00525526 	1.27779 	-0.00988432 	0
0.00555556 	1.26574 	-0.00929361 	0
0.00585586 	1.25369 	-0.00870291 	0
0.00615616 	1.24164 	-0.0081122 	0
0.00645646 	1.22959 	-0.00752149 	0
0.00675676 	1.21754 	-0.00693078 	0
0.00705706 	1.20549 	-0.00634007 	0
0.00735736 	1.19343 	-0.00574937 	0
0.00765766 	1.17851 	-0.00528165 	0
0.00795796 	1.161 	-0.00492521 	0
0.00825826 	1.14348 	-0.00456877 	0
0.00855856 	1.12597 	-0.00421234 	0
0.00885886 	1.10845 	-0.0038559 	0
0.00915916 	1.09094 	-0.00349946 	0
0.00945946 	1.07342 	-0.00314302 	0
0.00975976 	1.05591 	-0.00278659 	0
0.0100601 	1.03839 	-0.00243015 	0
0.0103604 	1.02088 	-0.00207371 	0
0.0106607 	1.00336 	-0.00171727 	0
0.010961 	0.985846 	-0.00136084 	0
0.0112613 	0.968695 	-0.00101471 	0
0.0115616 	0.960895 	-0.000933205 	0
0.0118619 	0.953094 	-0.000851702 	0
0.0121622 	0.945293 	-0.0007702 	0
0.0124625 	0.937492 	-0.000688697 	0
0.0127628 	0.929692 	-0.000607195 	0
0.0130631 	0.921891 	-0.000525692 	0
0.0133634 	0.91409 	-0.000444189 	0
0.0136637 	0.906289 	-0.000362687 	0
0.013964 	0.898489 	-0.000281184 	0
0.0142643 	0.890688 	-0.000199681 	0
0.0145646 	0.882887 	-0.000118179 	0
0.0148649 	0.875086 	-3.66762e-05 	0
