-0.0148649 	0.571989 	-0.000669488 	0
-0.0145646 	0.581793 	-0.00215724 	0
-0.0142643 	0.591597 	-0.00364499 	0
-0.013964 	0.601402 	-0.00513274 	0
-0.0136637 	0.611206 	-0.0066205 	0
-0.0130631 	0.630814 	-0.009596 	0
-0.0127628 	0.640619 	-0.0110838 	0
-0.0124625 	0.650423 	-0.0125715 	0
-0.0121622 	0.660227 	-0.0140593 	0
-0.0118619 	0.670031 	-0.015547 	0
-0.0112613 	0.68964 	-0.0185225 	0
-0.010961 	0.710055 	-0.0195412 	0
-0.0106607 	0.730884 	-0.0205416 	0
-0.0103604 	0.751712 	-0.021542 	0
-0.0100601 	0.772541 	-0.0225424 	0
-0.00975976 	0.793369 	-0.0235428 	0
-0.00945946 	0.814198 	-0.0245433 	0
-0.00915916 	0.835026 	-0.0255437 	0
-0.00885886 	0.855855 	-0.0265441 	0
-0.00855856 	0.876683 	-0.0275445 	0
-0.00825826 	0.897512 	-0.0285449 	0
-0.00795796 	0.91834 	-0.0295453 	0
-0.00765766 	0.939169 	-0.0305457 	0
-0.00735736 	0.959579 	-0.0313064 	0
-0.00705706 	0.979526 	-0.0318022 	0
-0.00675676 	0.999473 	-0.0322979 	0
-0.00645646 	1.01942 	-0.0327937 	0
-0.00615616 	1.03937 	-0.0332894 	0
-0.00585586 	1.05932 	-0.0337852 	0
-0.00555556 	1.07926 	-0.0342809 	0
-0.00525526 	1.09921 	-0.0347767 	0
-0.00465465 	1.1391 	-0.0357682 	0
-0.00435435 	1.15905 	-0.0362639 	0
-0.00405405 	1.179 	-0.0367597 	0
-0.00375375 	1.19895 	-0.0372555 	0
-0.00345345 	1.21027 	-0.0372242 	0
-0.00315315 	1.22149 	-0.0371863 	0
-0.00285285 	1.23271 	-0.0371483 	0
-0.00255255 	1.24393 	-0.0371104 	0
-0.00225225 	1.25514 	-0.0370725 	0
-0.00195195 	1.26636 	-0.0370346 	0
-0.00165165 	1.27758 	-0.0369966 	0
-0.00105105 	1.30002 	-0.0369208 	0
-0.000750751 	1.31123 	-0.0368829 	0
-0.00045045 	1.32245 	-0.0368449 	0
-0.00015015 	1.33367 	-0.036807 	0
0.00015015 	1.33786 	-0.0365427 	0
0.00045045 	1.33501 	-0.0360519 	0
0.000750751 	1.33216 	-0.0355612 	0
0.00105105 	1.32931 	-0.0350705 	0
0.00135135 	1.32646 	-0.0345797 	0
0.00165165 	1.32361 	-0.034089 	0
0.00195195 	1.32076 	-0.0335983 	0
0.00225225 	1.31791 	-0.0331075 	0
0.00255255 	1.31506 	-0.0326168 	0
0.00285285 	1.31221 	-0.0321261 	0
0.00315315 	1.30936 	-0.0316353 	0
0.00345345 	1.30651 	-0.0311446 	0
0.00375375 	1.3035 	-0.0306504 	0
0.00405405 	1.2871 	-0.0298809 	0
0.00435435 	1.2707 	-0.0291114 	0
0.00465465 	1.2543 	-0.0283419 	0
0.00495495 	1.2379 	-0.0275724 	0
0.00525526 	1.2215 	-0.0268029 	0
0.00555556 	1.20511 	-0.0260334 	0
0.00585586 	1.18871 	-0.0252639 	0
0.00615616 	1.17231 	-0.0244944 	0
0.00645646 	1.15591 	-0.0237249 	0
0.00675676 	1.13951 	-0.0229554 	0
0.00705706 	1.12312 	-0.022186 	0
0.00735736 	1.10672 	-0.0214165 	0
0.00765766 	1.08665 	-0.0205996 	0
0.00795796 	1.06326 	-0.0197399 	0
0.00825826 	1.03987 	-0.0188803 	0
0.00855856 	1.01647 	-0.0180206 	0
0.00885886 	0.993083 	-0.0171609 	0
0.00915916 	0.969692 	-0.0163012 	0
0.00945946 	0.946301 	-0.0154416 	0
0.00975976 	0.922909 	-0.0145819 	0
0.0100601 	0.899518 	-0.0137222 	0
0.0103604 	0.876127 	-0.0128626 	0
0.0106607 	0.852735 	-0.0120029 	0
0.010961 	0.829344 	-0.0111432 	0
0.0112613 	0.806375 	-0.0102848 	0
0.0115616 	0.794237 	-0.0094587 	0
0.0118619 	0.7821 	-0.00863261 	0
0.0121622 	0.769962 	-0.00780652 	0
0.0124625 	0.757825 	-0.00698044 	0
0.0127628 	0.745687 	-0.00615435 	0
0.0130631 	0.733549 	-0.00532826 	0
0.0133634 	0.721412 	-0.00450218 	0
0.0136637 	0.709274 	-0.00367609 	0
0.013964 	0.697137 	-0.00285 	0
0.0142643 	0.684999 	-0.00202391 	0
0.0145646 	0.672861 	-0.00119783 	0
0.0148649 	0.660724 	-0.000371739 	0
