-0.0148649 	0.999882 	0 	0
-0.0145646 	0.999892 	0 	0
-0.0142643 	0.999902 	-1.15049e-18 	0
-0.013964 	0.999911 	2.30097e-18 	0
-0.0133634 	0.999931 	0 	0
-0.0130631 	0.999941 	0 	0
-0.0127628 	0.999951 	0 	0
-0.0124625 	0.99996 	1.15049e-18 	0
-0.0118619 	0.99998 	0 	0
-0.0115616 	0.99999 	0 	0
-0.0112613 	1 	0 	0
-0.010961 	1 	0 	0
-0.0106607 	1 	0 	0
-0.0103604 	1 	0 	0
-0.0100601 	1 	0 	0
-0.00975976 	1 	0 	0
-0.00945946 	1 	0 	0
-0.00915916 	1 	0 	0
-0.00885886 	1 	0 	0
-0.00855856 	1 	0 	0
-0.00825826 	1 	0 	0
-0.00795796 	1 	0 	0
-0.00765766 	1 	0 	0
-0.00735736 	1 	0 	0
-0.00705706 	1 	0 	0
-0.00675676 	1 	0 	0
-0.00645646 	1 	0 	0
-0.00615616 	1 	0 	0
-0.00585586 	1 	-4.85156e-18 	0
-0.00555556 	1 	9.70313e-18 	0
-0.00495495 	1 	0 	0
-0.00465465 	1 	0 	0
-0.00435435 	1 	0 	0
-0.00405405 	1 	0 	0
-0.00375375 	1 	0 	0
-0.00345345 	1 	0 	0
-0.00315315 	1 	0 	0
-0.00285285 	1 	0 	0
-0.00255255 	1 	5.67239e-18 	-2.43129e-63
-0.00195195 	1 	5.67239e-18 	-2.43129e-63
-0.00135135 	1 	0 	0
-0.00105105 	1 	0 	0
-0.000750751 	1 	0 	0
-0.00045045 	1 	0 	0
-0.00015015 	1 	0 	0
0.00015015 	1 	0 	0
0.00045045 	1 	0 	0
0.000750751 	1 	0 	0
0.00105105 	1 	-5.61865e-18 	2.40007e-63
0.00135135 	1 	5.61865e-18 	-2.40007e-63
0.00165165 	1 	0 	0
0.00195195 	1 	0 	0
0.00225225 	1 	0 	0
0.00255255 	1 	0 	0
0.00285285 	1 	0 	0
0.00315315 	1 	0 	0
0.00345345 	1 	0 	0
0.00375375 	1 	0 	0
0.00405405 	1 	0 	0
0.00435435 	1 	0 	0
0.00465465 	1 	0 	0
0.00495495 	1 	0 	0
0.00525526 	1 	0 	0
0.00555556 	1 	0 	0
0.00585586 	1 	0 	0
0.00615616 	1 	-4.72211e-18 	0
0.00645646 	1 	9.44422e-18 	0
0.00705706 	1 	0 	0
0.00735736 	1 	0 	0
0.00765766 	1 	0 	0
0.00795796 	1 	0 	0
0.00825826 	1 	0 	0
0.00855856 	1 	3.1347e-18 	0
0.00915916 	1 	0 	0
0.00945946 	1 	0 	0
0.00975976 	1 	0 	0
0.0100601 	1 	0 	0
0.0103604 	1 	0 	0
0.0106607 	1 	0 	0
0.010961 	1 	0 	0
0.0112613 	1 	0 	0
0.0115616 	1.00001 	0 	0
0.0118619 	1.00002 	0 	0
0.0121622 	1.00003 	0 	0
0.0124625 	1.00004 	0 	0
0.0127628 	1.00005 	0 	0
0.0130631 	1.00006 	0 	0
0.0133634 	1.00006 	0 	0
0.0136637 	1.00007 	0 	0
0.013964 	1.00008 	0 	0
0.0142643 	1.00009 	0 	0
0.0145646 	1.0001 	0 	0
0.0148649 	1.00011 	0 	0
