-0.0148649 	308.601 	100000
-0.0145646 	308.584 	100000
-0.0142643 	308.566 	100000
-0.013964 	308.549 	100000
-0.0136637 	308.532 	100000
-0.0130631 	308.497 	100000
-0.0127628 	308.48 	100000
-0.0124625 	308.462 	100000
-0.0121622 	308.445 	100000
-0.0118619 	308.427 	100000
-0.0112613 	308.393 	100000
-0.010961 	308.343 	100000
-0.0106607 	308.292 	100000
-0.0103604 	308.241 	100000
-0.0100601 	308.191 	100000
-0.00975976 	308.14 	100000
-0.00945946 	308.089 	100000
-0.00915916 	308.038 	100000
-0.00885886 	307.987 	100000
-0.00855856 	307.937 	100000
-0.00825826 	307.886 	100000
-0.00795796 	307.835 	100000
-0.00765766 	307.784 	100000
-0.00735736 	307.718 	100000
-0.00705706 	307.634 	100000
-0.00675676 	307.55 	100000
-0.00645646 	307.466 	100000
-0.00615616 	307.382 	100000
-0.00585586 	307.299 	100000
-0.00555556 	307.215 	100000
-0.00525526 	307.131 	100000
-0.00465465 	306.963 	100000
-0.00435435 	306.88 	100000
-0.00405405 	306.796 	100000
-0.00375375 	306.712 	100000
-0.00345345 	306.597 	100000
-0.00315315 	306.482 	100000
-0.00285285 	306.367 	100000
-0.00255255 	306.252 	100000
-0.00225225 	306.137 	100000
-0.00195195 	306.022 	100000
-0.00165165 	305.906 	100000
-0.00105105 	305.676 	100000
-0.000750751 	305.561 	100000
-0.00045045 	305.446 	100000
-0.00015015 	305.331 	100000
0.00015015 	305.244 	100000
0.00045045 	305.185 	100000
0.000750751 	305.127 	100000
0.00105105 	305.069 	100000
0.00135135 	305.01 	100000
0.00165165 	304.952 	100000
0.00195195 	304.893 	100000
0.00225225 	304.835 	100000
0.00255255 	304.776 	100000
0.00285285 	304.718 	100000
0.00315315 	304.66 	100000
0.00345345 	304.601 	100000
0.00375375 	304.544 	100000
0.00405405 	304.615 	100000
0.00435435 	304.686 	100000
0.00465465 	304.757 	100000
0.00495495 	304.827 	100000
0.00525526 	304.898 	100000
0.00555556 	304.969 	100000
0.00585586 	305.04 	100000
0.00615616 	305.11 	100000
0.00645646 	305.181 	100000
0.00675676 	305.252 	100000
0.00705706 	305.323 	100000
0.00735736 	305.393 	100000
0.00765766 	305.482 	100000
0.00795796 	305.588 	100000
0.00825826 	305.693 	100000
0.00855856 	305.798 	100000
0.00885886 	305.903 	100000
0.00915916 	306.009 	100000
0.00945946 	306.114 	100000
0.00975976 	306.219 	100000
0.0100601 	306.324 	100000
0.0103604 	306.43 	100000
0.0106607 	306.535 	100000
0.010961 	306.64 	100000
0.0112613 	306.743 	100000
0.0115616 	306.784 	100000
0.0118619 	306.825 	100000
0.0121622 	306.866 	100000
0.0124625 	306.907 	100000
0.0127628 	306.947 	100000
0.0130631 	306.988 	100000
0.0133634 	307.029 	100000
0.0136637 	307.07 	100000
0.013964 	307.111 	100000
0.0142643 	307.152 	100000
0.0145646 	307.193 	100000
0.0148649 	307.234 	100000
