-0.0148649 	308.12 	100000
-0.0145646 	308.107 	100000
-0.0142643 	308.095 	100000
-0.013964 	308.082 	100000
-0.0136637 	308.069 	100000
-0.0130631 	308.043 	100000
-0.0127628 	308.031 	100000
-0.0124625 	308.018 	100000
-0.0121622 	308.005 	100000
-0.0118619 	307.992 	100000
-0.0112613 	307.966 	100000
-0.010961 	307.928 	100000
-0.0106607 	307.888 	100000
-0.0103604 	307.849 	100000
-0.0100601 	307.809 	100000
-0.00975976 	307.769 	100000
-0.00945946 	307.73 	100000
-0.00915916 	307.69 	100000
-0.00885886 	307.65 	100000
-0.00855856 	307.611 	100000
-0.00825826 	307.571 	100000
-0.00795796 	307.531 	100000
-0.00765766 	307.492 	100000
-0.00735736 	307.438 	100000
-0.00705706 	307.369 	100000
-0.00675676 	307.299 	100000
-0.00645646 	307.23 	100000
-0.00615616 	307.161 	100000
-0.00585586 	307.091 	100000
-0.00555556 	307.022 	100000
-0.00525526 	306.953 	100000
-0.00465465 	306.814 	100000
-0.00435435 	306.745 	100000
-0.00405405 	306.675 	100000
-0.00375375 	306.606 	100000
-0.00345345 	306.503 	100000
-0.00315315 	306.399 	100000
-0.00285285 	306.295 	100000
-0.00255255 	306.192 	100000
-0.00225225 	306.088 	100000
-0.00195195 	305.985 	100000
-0.00165165 	305.881 	100000
-0.00105105 	305.674 	100000
-0.000750751 	305.57 	100000
-0.00045045 	305.466 	100000
-0.00015015 	305.363 	100000
0.00015015 	305.279 	100000
0.00045045 	305.216 	100000
0.000750751 	305.153 	100000
0.00105105 	305.09 	100000
0.00135135 	305.027 	100000
0.00165165 	304.964 	100000
0.00195195 	304.901 	100000
0.00225225 	304.838 	100000
0.00255255 	304.775 	100000
0.00285285 	304.712 	100000
0.00315315 	304.649 	100000
0.00345345 	304.586 	100000
0.00375375 	304.524 	100000
0.00405405 	304.59 	100000
0.00435435 	304.655 	100000
0.00465465 	304.721 	100000
0.00495495 	304.786 	100000
0.00525526 	304.851 	100000
0.00555556 	304.917 	100000
0.00585586 	304.982 	100000
0.00615616 	305.048 	100000
0.00645646 	305.113 	100000
0.00675676 	305.179 	100000
0.00705706 	305.244 	100000
0.00735736 	305.309 	100000
0.00765766 	305.399 	100000
0.00795796 	305.511 	100000
0.00825826 	305.622 	100000
0.00855856 	305.734 	100000
0.00885886 	305.845 	100000
0.00915916 	305.957 	100000
0.00945946 	306.069 	100000
0.00975976 	306.18 	100000
0.0100601 	306.292 	100000
0.0103604 	306.403 	100000
0.0106607 	306.515 	100000
0.010961 	306.627 	100000
0.0112613 	306.736 	100000
0.0115616 	306.78 	100000
0.0118619 	306.824 	100000
0.0121622 	306.868 	100000
0.0124625 	306.912 	100000
0.0127628 	306.957 	100000
0.0130631 	307.001 	100000
0.0133634 	307.045 	100000
0.0136637 	307.089 	100000
0.013964 	307.133 	100000
0.0142643 	307.178 	100000
0.0145646 	307.222 	100000
0.0148649 	307.266 	100000
